日期,農曆,白肉雞(1.75-1.95Kg),白肉雞(門市價高屏),雞蛋(產地),白肉雞(2.0Kg以上)
2012/12/07,二十四,26.3,27.8,27.5,26.3
2012/12/06,二十三,26.3,27.8,27.5,26.3
2012/12/05,二十二,26.3,27.8,27.5,26.3
2012/12/04,二十一,26.3,27.8,27.5,26.3
2012/12/03,二十,26.3,27.8,27.5,26.3
2012/12/02,十九,26.5,28,27.5,26.5
2012/12/01,十八,26.5,28,27.5,26.5
2012/11/30,十七,26.5,28,27.5,26.5
2012/11/29,十六,26.5,28,27.5,26.5
2012/11/28,十五,26.5,28,27.5,26.5
2012/11/27,十四,26.5,28,27.5,26.5
2012/11/26,十三,26.5,28,27.5,26.5
2012/11/25,十二,26.5,28,27.5,26.5
2012/11/24,十一,26.5,28,27.5,26.5
2012/11/23,初十,26.5,28,27.5,26.5
2012/11/22,初九,26.5,28,27.5,26.5
2012/11/21,初八,26.5,28,27.5,26.5
2012/11/20,初七,26.5,28,24.5,26.5
2012/11/19,初六,26.5,28,24.5,26.5
2012/11/18,初五,26.5,28,24.5,26.5
2012/11/17,初四,26.5,28,24.5,26.5
2012/11/16,初三,26.5,28,24.5,26.5
2012/11/15,初二,26.5,28,24.5,26.5
2012/11/14,初一,26.5,28,24.5,26.5
2012/11/13,三十,26.5,28,24.5,26.5
2012/11/12,二十九,26.5,28,24.5,26.5
2012/11/11,二十八,26.5,28,24.5,26.5
2012/11/10,二十七,26.5,28,24.5,26.5
2012/11/09,二十六,26.5,28,24.5,26.5
2012/11/08,二十五,26.5,28,24.5,26.5
2012/11/07,二十四,26.5,28,24.5,26.5
2012/11/06,二十三,26.5,28,24.5,26.5
2012/11/05,二十二,26.5,28,27.5,26.5
2012/11/04,二十一,26.5,28,27.5,26.5
2012/11/03,二十,26.5,28,27.5,26.5
2012/11/02,十九,26.5,28,27.5,26.5
2012/11/01,十八,26.5,28,27.5,26.5
2012/10/31,十七,26.5,28,27.5,26.5
2012/10/30,十六,26.5,28,27.5,26.5
2012/10/29,十五,26.5,28,27.5,26.5
2012/10/28,十四,26.5,28,27.5,26.5
2012/10/27,十三,26.5,28,27.5,26.5
2012/10/26,十二,26.5,28,27.5,26.5
2012/10/25,十一,26.5,28,24.5,26.5
2012/10/24,初十,26.5,28,24.5,26.5
2012/10/23,初九,26.5,28,24.5,26.5
2012/10/22,初八,26.5,28,27.5,26.5
2012/10/21,初七,26.5,28,27.5,26.5
2012/10/20,初六,26.5,28,27.5,26.5
2012/10/19,初五,26.5,28,27.5,26.5
2012/10/18,初四,26.5,28,27.5,26.5
2012/10/17,初三,26.5,28,27.5,26.5
2012/10/16,初二,26.5,28,27.5,26.5
2012/10/15,初一,26.5,28,27.5,26.5
2012/10/14,二十九,26.3,27.8,27.5,26.3
2012/10/13,二十八,26.3,27.8,27.5,26.6
2012/10/12,二十七,26.3,27.8,27.5,26.6
2012/10/11,二十六,26.3,27.8,27.5,26.6
2012/10/10,二十五,26.3,27.8,27.5,26.6
2012/10/09,二十四,26.3,27.8,27.5,26.6
2012/10/08,二十三,26.3,27.8,30.5,26.6
2012/10/07,二十二,26.5,28,30.5,26.8
2012/10/06,二十一,26.5,28,30.5,26.8
2012/10/05,二十,26.5,28,30.5,26.8
2012/10/04,十九,26.5,28,30.5,26.8
2012/10/03,十八,26.5,28,30.5,26.8
2012/10/02,十七,26.5,28,27.5,26.8
2012/10/01,十六,26.5,28,27.5,26.8
2012/09/30,十五,26.8,28.3,27.5,27.1
2012/09/29,十四,26.8,28.3,27.5,27.1
2012/09/28,十三,26.8,28.3,27.5,27.1
2012/09/27,十二,26.8,28.3,27.5,27.1
2012/09/26,十一,26.8,28.3,27.5,27.1
2012/09/25,初十,27,28.5,27.5,27.3
2012/09/24,初九,27,28.5,27.5,27.3
2012/09/23,初八,27,28.5,27.5,27.3
2012/09/22,初七,27,28.5,27.5,27.3
2012/09/21,初六,27,28.5,27.5,27.3
2012/09/20,初五,27,28.5,27.5,27.3
2012/09/19,初四,27,28.5,27.5,27.3
2012/09/18,初三,27,28.5,27.5,27.3
2012/09/17,初二,27,28.5,27.5,27.3
2012/09/16,初一,27,28.5,27.5,27.3
2012/09/15,三十,27.3,28.8,27.5,27.6
2012/09/14,二十九,27.3,28.8,27.5,27.6
2012/09/13,二十八,27.3,28.8,24.5,27.6
2012/09/12,二十七,27.3,28.8,24.5,27.9
2012/09/11,二十六,27.3,28.8,24.5,27.9
2012/09/10,二十五,27.3,28.8,27.5,27.9
2012/09/09,二十四,27.3,28.8,27.5,27.9
2012/09/08,二十三,27,28.5,27.5,27.6
2012/09/07,二十二,27,28.5,27.5,27.6
2012/09/06,二十一,27,28.5,27.5,27.6
2012/09/05,二十,26.8,28.3,27.5,27.4
2012/09/04,十九,26.8,28.3,27.5,27.4
2012/09/03,十八,26.8,28.3,27.5,27.4
2012/09/02,十七,26.8,28.3,27.5,27.4
2012/09/01,十六,26.5,28,27.5,27.1
2012/08/31,十五,26.5,28,27.5,27.1
2012/08/30,十四,26.5,28,27.5,27.1
2012/08/29,十三,26.5,28,27.5,27.1
2012/08/28,十二,26.3,27.9,27.5,26.9
2012/08/27,十一,26.3,27.8,30.5,26.9
2012/08/26,初十,26.3,27.8,30.5,26.9
2012/08/25,初九,26,27.5,30.5,26.6
2012/08/24,初八,26,27.5,30.5,26.6
2012/08/23,初七,26,27.5,30.5,26.6
2012/08/22,初六,26,27.5,30.5,26.6
2012/08/21,初五,26,27.5,30.5,26.3
2012/08/20,初四,25.8,27.3,30.5,26.1
2012/08/19,初三,25.8,27.3,30.5,26.1
2012/08/18,初二,25.8,27.3,30.5,26.1
2012/08/17,初一,25.8,27.3,30.5,26.1
2012/08/16,二十九,25.5,27,30.5,25.8
2012/08/15,二十八,25.5,27,30.5,25.8
2012/08/14,二十七,25.5,27,30.5,25.8
2012/08/13,二十六,25.5,27,30.5,25.5
2012/08/12,二十五,25.5,27,30.5,25.5
2012/08/11,二十四,25.3,26.8,30.5,25.3
2012/08/10,二十三,25.3,26.8,30.5,25.3
2012/08/09,二十二,25.3,26.8,30.5,25.3
2012/08/08,二十一,25.3,26.8,30.5,25.3
2012/08/07,二十,25.3,26.8,28.5,25.3
2012/08/06,十九,25.3,26.8,28.5,25.3
2012/08/05,十八,25,26.5,28.5,25
2012/08/04,十七,25,26.5,28.5,25
2012/08/03,十六,25,26.5,28.5,25
2012/08/02,十五,25,26.5,28.5,25
2012/08/01,十四,25,26.5,28.5,25
2012/07/31,十三,25,26.5,26.5,25
2012/07/30,十二,25,26.5,26.5,25
2012/07/29,十一,25,26.5,26.5,25
2012/07/28,初十,25,26.5,26.5,25
2012/07/27,初九,25,26.5,26.5,25
2012/07/26,初八,25,26.5,26.5,25
2012/07/25,初七,25,26.5,26.5,25
2012/07/24,初六,25,26.5,23.5,24.70
2012/07/23,初五,25,26.5,23.5,24.7
2012/07/22,初四,24.8,26.3,23.5,24.5
2012/07/21,初三,24.8,26.3,23.5,24.5
2012/07/20,初二,24.8,26.3,23.5,24.5
2012/07/19,六月,24.8,26.3,23.5,24.5
2012/07/18,三十,24.8,26.3,23.5,24.5
2012/07/17,二十九,24.8,26.3,23.5,24.5
2012/07/16,二十八,24.8,26.3,23.5,24.3
2012/07/15,二十七,24.8,26.3,23.5,24.3
2012/07/14,二十六,24.8,26.3,23.5,24.3
2012/07/13,二十五,24.8,26.3,23.5,24.3
2012/07/12,二十四,24.8,26.3,23.5,24.3
2012/07/11,二十三,24.8,26.3,23.5,24.3
2012/07/10,二十二,24.8,26.3,23.5,24.3
2012/07/09,二十一,24.8,26.3,23.5,24.3
2012/07/08,二十,24.8,26.3,23.5,24.3
2012/07/07,十九,24.8,26.3,23.5,24.3
2012/07/06,十八,24.8,26.3,23.5,24.3
2012/07/05,十七,24.8,26.3,23.5,24.3
2012/07/04,十六,24.8,26.3,23.5,24.6
2012/07/03,十五,24.8,26.3,23.5,24.6
2012/07/02,十四,25,26.5,26.5,24.8
2012/07/01,十三,25,26.5,26.5,24.8
2012/06/30,十二,25,26.5,26.5,24.8
2012/06/29,十一,25,26.5,26.5,24.8
2012/06/28,初十,25,26.5,26.5,24.8
2012/06/27,初九,25,26.5,26.5,24.8
2012/06/26,初八,25,26.5,26.5,24.8
2012/06/25,初七,25,26.5,26.5,24.8
2012/06/24,初六,25,26.5,26.5,25
2012/06/23,初五,25,26.5,26.5,25
2012/06/22,初四,25,26.5,26.5,25
2012/06/21,夏至,25,26.5,23.5,25
2012/06/20,初二,25,26.5,23.5,25
2012/06/19,初一,25,26.5,23.5,25
2012/06/18,二十九,25.3,26.8,26.5,25.3
2012/06/17,二十八,25.3,26.8,26.5,25.5
2012/06/16,二十七,25.3,26.8,26.5,25.5
2012/06/15,二十六,25.3,27,26.5,25.7
2012/06/14,二十五,25.5,27,26.5,25.7
2012/06/13,二十四,25.5,27,26.5,25.7
2012/06/12,二十三,25.5,27,26.5,25.7
2012/06/11,二十二,25.8,27.3,26.5,26
2012/06/10,二十一,25.8,27.3,26.5,26.3
2012/06/09,二十,25.8,27.3,26.5,26.3
2012/06/08,十九,25.8,27.3,26.5,26.3
2012/06/07,十八,25.8,27.3,26.5,26.3
2012/06/06,十七,25.8,27.3,26.5,26.3
2012/06/05,十六,25.8,27.3,26.5,26.3
2012/06/04,十五,25.8,27.3,26.5,26.3
2012/06/03,十四,25.8,27.3,26.5,26.3
2012/06/02,十三,25.8,27.3,26.5,26
2012/06/01,十二,25.8,27.3,26.5,26
2012/05/31,十一,25.8,27.3,26.5,26
2012/05/30,初十,25.8,27.3,26.5,26
2012/05/29,初九,25.8,27.3,26.5,26
2012/05/28,初八,25.8,27.3,26.5,26
2012/05/27,初七,25.8,27.3,26.5,26
2012/05/26,初六,25.8,27.3,26.5,26
2012/05/25,初五,25.8,27.3,26.5,26
2012/05/24,初四,25.8,27.3,23.5,26
2012/05/23,初三,25.8,27.3,23.5,26.3
2012/05/22,初二,25.8,27.3,23.5,26.3
2012/05/21,初一,25.8,27.3,26.5,26.3
2012/05/20,三十,25.8,27.3,26.5,26.3
2012/05/19,二十九,25.8,27.3,26.5,26.3
2012/05/18,二十八,25.8,27.3,26.5,26.3
2012/05/17,二十七,25.8,27.3,26.5,26.3
2012/05/16,二十六,25.8,27.3,26.5,26.3
2012/05/15,二十五,25.8,27.3,26.5,26.3
2012/05/14,二十四,25.8,27.3,26.5,26.3
2012/05/13,二十三,25.8,27.3,26.5,26
2012/05/12,二十二,25.5,27,26.5,25.7
2012/05/11,二十一,25.5,27,26.5,25.7
2012/05/10,二十,25.5,27,26.5,25.7
2012/05/09,十九,25.5,27,26.5,25.7
2012/05/08,十八,25.5,27,26.5,25.7
2012/05/07,十七,25.3,26.8,29.5,25.5
2012/05/06,十六,25.3,26.8,29.5,25.5
2012/05/05,十五,25.3,26.8,29.5,25.5
2012/05/04,十四,25.3,26.8,29.5,25.5
2012/05/03,十三,25.3,26.8,29.5,25.5
2012/05/02,十二,25.3,26.8,29.5,25.3
2012/05/01,十一,25.3,26.8,29.5,25.3
2012/04/30,初十,25,26.5,29.5,25
2012/04/29,初九,25,26.5,29.5,24.8
2012/04/28,初八,25,26.5,29.5,24.8
2012/04/27,初七,25,26.5,29.5,24.8
2012/04/26,初六,25,26.5,29.5,24.8
2012/04/25,初五,25,26.5,29.5,24.8
2012/04/24,初四,25,26.5,29.5,24.5
2012/04/23,初三,25,26.5,29.5,24.5
2012/04/22,初二,25,26.5,29.5,24.5
2012/04/21,初一,25,26.5,29.5,24.5
2012/04/20,三十,25,26.5,29.5,24.5
2012/04/19,二十九,25,26.5,29.5,24.5
2012/04/18,二十八,25,26,29.5,24.5
2012/04/17,二十七,25,26.5,26.5,24.5
2012/04/16,二十六,25,26.5,26.5,24.5
2012/04/15,二十五,25,26.5,26.5,24.5
2012/04/14,二十四,25,26.5,26.5,24.5
2012/04/13,二十三,25,26.5,26.5,24.5
2012/04/12,二十二,25.3,26.8,26.5,24.8
2012/04/11,二十一,25.3,26.8,26.5,24.8
2012/04/10,二十,25.3,26.8,23.5,24.8
2012/04/09,十九,25.3,26.8,23.5,24.8
2012/04/08,十八,25.3,26.8,23.5,25.1
2012/04/07,十七,25.3,26.8,23.5,25.1
2012/04/06,十六,25.3,26.8,23.5,25.1
2012/04/05,十五,25.3,26.8,23.5,25.1
2012/04/04,十四,25.3,26.8,23.5,25.1
2012/04/03,十三,25.3,26.8,23.5,25.1
2012/04/02,十二,25.3,26.8,23.5,25.1
2012/04/01,十一,25.5,27,23.5,25.3
2012/03/31,初十,25.5,27,23.5,25.3
2012/03/30,初九,25.5,27,23.5,25.3
2012/03/29,初八,25.5,27,23.5,25.5
2012/03/28,初七,25.5,27,23.5,25.5
2012/03/27,初六,25.5,27,23.5,25.5
2012/03/26,初五,25.5,27,26.5,25.5
2012/03/25,初四,25.5,27,26.5,25.5
2012/03/24,初三,25.8,27.3,26.5,25.8
2012/03/23,初二,25.8,27.3,26.5,25.8
2012/03/22,初一,25.8,27.3,29.5,25.8
2012/03/21,二十九,25.8,27.3,29.5,25.8
2012/03/20,二十八,25.8,27.3,29.5,25.8
2012/03/19,二十七,25.8,27.3,29.5,25.5
2012/03/18,二十六,25.8,27.3,29.5,25.5
2012/03/17,二十五,25.8,27.3,29.5,25.5
2012/03/16,二十四,25.8,27.3,29.5,25.5
2012/03/15,二十三,25.8,27.3,26.5,25.5
2012/03/14,二十二,25.8,27.3,26.5,25.5
2012/03/13,二十一,25.8,27.3,26.5,25.5
2012/03/12,二十,25.8,27.3,29.5,25.5
2012/03/11,十九,26,27.5,29.5,25.7
2012/03/10,十八,26,27.5,29.5,25.7
2012/03/09,十七,26,27.5,29.5,25.7
2012/03/08,十六,26,27.5,29.5,25.7
2012/03/07,十五,26,27.5,29.5,25.7
2012/03/06,十四,26,27.5,29.5,25.7
2012/03/05,十三,26.3,27.8,29.5,26
2012/03/04,十二,26.3,27.8,29.5,26
2012/03/03,十一,26.3,27.8,29.5,26
2012/03/02,初十,26.3,27.8,29.5,26
2012/03/01,初九,26.3,27.8,29.5,25.8
2012/02/29,初八,26.3,27.8,29.5,25.8
2012/02/28,初七,26.3,27.8,26.5,25.8
2012/02/27,初六,26.3,27.8,26.5,25.8
2012/02/26,初五,26.3,27.8,26.5,25.8
2012/02/25,初四,26.3,27.8,26.5,25.8
2012/02/24,初三,26.3,27.8,26.5,25.8
2012/02/23,初二,26.3,27.8,26.5,25.8
2012/02/22,初一,26,27.5,26.5,25.5
2012/02/21,三十,26,27.5,26.5,25.5
2012/02/20,二十九,26,27.5,29.5,25.5
2012/02/19,二十八,26,27.5,29.5,25.5
2012/02/18,二十七,26,27.5,29.5,25.5
2012/02/17,二十六,26,27.5,29.5,25.5
2012/02/16,二十五,26,27.5,29.5,25.5
2012/02/15,二十四,26,27.5,29.5,25.5
2012/02/14,二十三,26.3,27.8,29.5,25.8
2012/02/13,二十二,26.3,27.8,29.5,26
2012/02/12,二十一,26.3,27.8,29.5,26
2012/02/11,二十,26.3,27.8,29.5,26
2012/02/10,十九,26.3,27.8,29.5,26
2012/02/09,十八,26.3,27.8,29.5,26
2012/02/08,十七,26.3,27.8,29.5,26
2012/02/07,十六,26.3,27.8,29.5,26
2012/02/06,十五,26.3,27.8,29.5,26
2012/02/05,十四,26.3,27.8,29.5,26
2012/02/04,十三,26.3,27.8,29.5,26
2012/02/03,十二,26.3,27.8,29.5,26
2012/02/02,十一,26.3,27.8,29.5,26
2012/02/01,初十,26.3,27.8,29.5,25.8
2012/01/31,初九,26.3,27.8,22.5,25.8
2012/01/30,初八,26,27.5,22.5,25.5
2012/01/29,初七,26,27.5,22.5,25.2
2012/01/28,初六,26,27.5,22.5,25.2
2012/01/27,初五,26,27.5,22.5,25.2
2012/01/26,初四,26,27.5,22.5,25.2
2012/01/25,初三,休市,休市,22.5,休市
2012/01/24,初二,休市,休市,22.5,休市
2012/01/23,初一,休市,休市,22.5,休市
2012/01/22,二十九,休市,休市,22.5,休市
2012/01/21,二十八,休市,休市,22.5,休市
2012/01/20,二十七,休市,休市,22.5,休市
2012/01/19,二十六,26,27.5,22.5,25.2
2012/01/18,二十五,26,27.5,22.5,25.2
2012/01/17,二十四,25.8,27.3,26.5,25
2012/01/16,二十三,25.8,27.3,29.5,25
2012/01/15,二十二,25.8,27.3,29.5,25
2012/01/14,二十一,25.8,27.3,29.5,25
2012/01/13,二十,25.8,27.3,29.5,25
2012/01/12,十九,26,27.5,29.5,25.2
2012/01/11,十八,26,27.5,29.5,25.2
2012/01/10,十七,26,27.5,29.5,25.2
2012/01/09,十六,26.3,27.8,32.5,25.5
2012/01/08,十五,26.3,27.8,32.5,25.5
2012/01/07,十四,26.3,27.8,32.5,25.5
2012/01/06,十三,26.3,27.8,32.5,25.5
2012/01/05,十二,26.3,27.8,32.5,25.5
2012/01/04,十一,26.3,27.8,32.5,25.3
2012/01/03,初十,26.3,27.8,32.5,25.3
2012/01/02,初九,26,27.5,32.5,25
2012/01/01,初八,26,27.5,32.5,25
2011/12/31,初七,26,27.5,32.5,25
2011/12/30,初六,26,27.5,32.5,25
2011/12/29,初五,26,27.5,32.5,25
2011/12/28,初四,26,27.5,32.5,24.7
2011/12/27,初三,25.8,27.3,32.5,24.7
2011/12/26,初二,25.8,27.3,32.5,24.7
2011/12/25,初一,25.8,27.3,32.5,24.7
2011/12/24,三十,25.8,27.3,32.5,24.7
2011/12/23,二十九,25.8,27.3,32.5,24.7
2011/12/22,二十八,25.8,27.3,32.5,24.7
2011/12/21,二十七,25.8,27.3,32.5,24.7
2011/12/20,二十六,25.8,27.3,30.5,24.7
2011/12/19,二十五,25.8,27.3,30,24.7
2011/12/18,二十四,25.8,27.3,30.5,24.7
2011/12/17,二十三,25.8,27.3,30.5,24.7
2011/12/16,二十二,25.8,27.3,30.5,24.7
2011/12/15,二十一,25.5,27,30.5,24.7
2011/12/14,二十,25.5,27,30.5,24.7
2011/12/13,十九,25.5,27,27.5,24.7
2011/12/12,十八,25.5,27,27.5,24.7
2011/12/11,十七,25.5,27,27.5,24.7
2011/12/10,十六,25.5,27,27.5,24.7
2011/12/09,十五,25.5,27,27.5,24.7
2011/12/08,十四,25.5,27,27.5,24.7
2011/12/07,十三,25.5,27,27.5,24.7
2011/12/06,十二,25.5,27.,24.5,24.7
2011/12/05,十一,25.8,27.2,24.5,25
2011/12/04,初十,25.8,27.2,24.5,25
2011/12/03,初九,25.8,27.2,24.5,25
2011/12/02,初八,25.8,27.2,24.5,25
2011/12/01,初七,25.8,27.2,24.5,25
2011/11/30,初六,25.8,27.2,24.5,25
2011/11/29,初五,25.8,27.2,24.5,25
2011/11/28,初四,25.8,27.2,24.5,25
2011/11/27,初三,25.8,27.2,24.5,25
2011/11/26,初二,25.8,27.2,24.5,25
2011/11/25,初一,25.8,27.2,24.5,25
2011/11/24,二十九,25.8,27.2,24.5,25
2011/11/23,二十八,25.8,27.2,24.5,25
2011/11/22,二十七,25.8,27.2,24.5,25
2011/11/21,二十六,25.8,27.2,27.5,25
2011/11/20,二十五,26,27.4,27.5,25.2
2011/11/19,二十四,26,27.4,27.5,25.2
2011/11/18,二十三,26,27.4,27.5,25.2
2011/11/17,二十二,26,27.4,27.5,25.2
2011/11/16,二十一,26,27.4,27.5,25.2
2011/11/15,二十,26,27.4,27.5,25.2
2011/11/14,十九,26,27.4,27.5,25.2
2011/11/13,十八,26,27.4,27.5,25.2
2011/11/12,十七,26,27.4,27.5,25.2
2011/11/11,十六,26,27.4,27.5,25.2
2011/11/10,十五,26,27.4,27.5,25.2
2011/11/09,十四,26,27.4,27.5,25.2
2011/11/08,十三,26,27.4,27.5,25.2
2011/11/07,十二,26,27.4,27.5,25.2
2011/11/06,十一,26,27.4,27.5,25.2
2011/11/05,初十,26,27.4,27.5,25.2
2011/11/04,初九,26,27.4,27.5,25.2
2011/11/03,初八,26,27.4,24.5,25.2
2011/11/02,初七,26,27.4,24.5,25.2
2011/11/01,初六,26,27.4,24.5,25.2
2011/10/31,初五,26,27.4,27.5,25.2
2011/10/30,初四,26,27.4,27.5,25.2
2011/10/29,初三,26,27.4,27.5,25.2
2011/10/28,初二,26,27.4,27.5,25.2
2011/10/27,初一,26,27.4,27.5,25.2
2011/10/26,三十,26,27.4,27.5,25.2
2011/10/25,二十九,25.8,27.2,27.5,25
2011/10/24,二十八,25.8,27.2,27.5,25
2011/10/23,二十七,25.8,27.2,27.5,25
2011/10/22,二十六,25.8,27.2,27.5,25
2011/10/21,二十五,25.8,27.2,27.5,25
2011/10/20,二十四,25.50,26.90,27.50,24.70
2011/10/19,二十三,25.5,26.9,27.5,24.7
2011/10/18,二十二,25.5,26.9,27.5,24.7
2011/10/17,二十一,25.5,26.9,27.5,24.7
2011/10/16,二十,25.5,26.9,27.5,24.7
2011/10/15,十九,25.5,26.9,27.5,24.7
2011/10/14,十八,25.5,26.9,27.5,24.7
2011/10/13,十七,25.5,26.9,27.5,24.7
2011/10/12,十六,25.5,26.9,27.5,24.7
2011/10/11,十五,25.5,26.9,24.5,24.7
2011/10/10,十四,25.5,26.9,24.5,24.7
2011/10/09,十三,25.5,26.9,24.5,24.7
2011/10/08,十二,25.5,26.9,24.5,24.7
2011/10/07,十一,25.5,26.9,24.5,24.7
2011/10/06,十,25.5,26.9,24.5,24.7
2011/10/05,初九,25.5,26.9,24.5,24.7
2011/10/04,初八,25.5,26.9,24.5,24.7
2011/10/03,初七,25.5,26.9,24.5,24.7
2011/10/02,初六,25.5,26.9,24.5,24.7
2011/10/01,初五,25.5,26.9,24.5,24.7
2011/09/30,初四,25.5,26.9,24.5,24.7
2011/09/29,初三,25.5,26.9,24.5,24.7
2011/09/28,初二,25.5,26.9,24.5,24.7
2011/09/27,初一,25.5,26.9,24.5,24.7
2011/09/26,二十九,25.5,26.9,27.5,24.7
2011/09/25,二十八,25.5,26.9,27.5,24.7
2011/09/24,二十七,25.5,26.9,27.5,24.7
2011/09/23,二十六,25.5,26.9,27.5,24.7
2011/09/22,二十五,25.5,26.9,27.5,24.7
2011/09/21,二十四,25.5,26.9,27.5,24.7
2011/09/20,二十三,25.5,26.9,27.5,24.7
2011/09/19,二十二,25.5,26.9,27.5,24.7
2011/09/18,二十一,25.5,26.9,27.5,24.7
2011/09/17,二十,25.5,26.9,27.5,24.7
2011/09/16,十九,25.5,26.9,27.5,24.7
2011/09/15,十八,25.5,26.9,24.5,24.7
2011/09/14,十七,25.5,26.9,24.5,24.7
2011/09/13,十六,25.5,26.9,24.5,24.7
2011/09/12,十五,25.5,26.9,27.5,24.7
2011/09/11,十四,25.5,26.9,27.5,24.7
2011/09/10,十三,25.5,26.9,27.5,24.7
2011/09/09,十二,25.5,26.9,27.5,24.7
2011/09/08,十一,25.5,26.9,27.5,24.7
2011/09/07,初十,25.5,26.9,27.5,24.7
2011/09/06,初九,25.5,26.9,27.5,24.7
2011/09/05,初八,25.5,26.9,27.5,24.7
2011/09/04,初七,25.5,26.9,27.5,24.7
2011/09/03,初六,25.5,26.9,27.5,24.7
2011/09/02,初五,25.5,26.9,27.5,24.7
2011/09/01,初四,25.5,26.9,27.5,24.7
2011/08/31,初三,25.5,26.9,27.5,24.7
2011/08/30,初二,25.5,26.9,25.5,24.7
2011/08/29,初一,25.5,26.9,25.5,24.7
2011/08/28,二十九,25.5,26.9,25.5,24.7
2011/08/27,二十八,25.5,26.9,25.5,24.7
2011/08/26,二十七,25.5,26.9,25.5,24.7
2011/08/25,二十六,25.5,26.9,25.5,24.7
2011/08/24,二十五,25.5,26.9,25.5,24.7
2011/08/23,二十四,25.5,26.9,22.5,24.7
2011/08/22,二十三,25.5,26.9,22.5,24.7
2011/08/21,二十二,25.5,26.9,22.5,24.7
2011/08/20,二十一,25.5,26.9,22.5,24.7
2011/08/19,二十,25.5,26.9,22.5,24.7
2011/08/18,十九,25.5,26.9,22.5,24.7
2011/08/17,十八,25.5,26.9,22.5,24.7
2011/08/16,十七,25.8,27.2,22.5,25
2011/08/15,十六,25.8,27.2,25.5,25
2011/08/14,十五,25.8,27.2,25.5,25
2011/08/13,十四,25.8,27.2,25.5,25
2011/08/12,十三,25.8,27.2,25.5,25
2011/08/11,十二,25.8,27.2,25.5,25
2011/08/10,十一,25.8,27.2,25.5,25
2011/08/09,初十,25.8,27.2,25.5,25
2011/08/08,初八,25.8,27.2,25.5,25
2011/08/07,初八,25.8,27.2,25.5,25
2011/08/06,初七,25.8,27.2,25.5,25
2011/08/05,初六,25.8,27.2,25.5,25
2011/08/04,初五,25.8,27.2,25.5,25
2011/08/03,初四,26,27.4,25.5,25.2
2011/08/02,初三,26,27.4,25.5,25.2
2011/08/01,初二,26,27.4,25.5,25.2
2011/07/31,三十一,26,27.4,25.5,25.2
2011/07/30,三十,26,27.4,25.5,25.2
2011/07/29,二十九,26,27.4,25.5,25.2
2011/07/28,二十八,26.3,27.7,25.5,25.5
2011/07/27,二十七,26.3,27.7,25.5,25.5
2011/07/26,二十六,26.5,27.8,25.5,25.7
2011/07/25,二十五,26.5,27.8,25.5,25.7
2011/07/24,二十四,26.5,27.8,25.5,25.7
2011/07/23,二十三,26.5,27.8,25.5,25.7
2011/07/22,二十二,26.5,27.8,25.5,25.7
2011/07/21,二十一,26.5,27.8,25.5,26
2011/07/20,二十,26.5,27.8,25.5,26
2011/07/19,十九,26.5,28,23.5,26
2011/07/18,十八,26.5,28,23.5,26
2011/07/17,十七,26.5,28,23.5,26
2011/07/16,十六,26.5,28,23.5,26
2011/07/15,十五,26.5,28,23.5,26
2011/07/14,十四,26.5,28,23.5,26
2011/07/13,十三,26.5,28,23.5,26
2011/07/12,十二,26.5,28,23.5,25.5
2011/07/11,十一,26.5,28,23.5,25.5
2011/07/10,初十,26.5,28,23.5,25.3
2011/07/09,初九,26.5,28,23.5,25.3
2011/07/08,初八,26.5,28,23.5,25
2011/07/07,初七,26.5,28,23.5,25
2011/07/06,初六,26.5,28,23.5,25
2011/07/05,初五,26.5,28,20.5,25
2011/07/04,初四,26.5,28,20.5,25
2011/07/03,初三,26.5,28,20.5,25
2011/07/02,初二,26.5,28,20.5,25
2011/07/01,六月,26.5,28,20.5,25
2011/06/30,二十九,26.5,27.7,20.5,25
2011/06/29,二十八,26.5,27.7,20.5,25
2011/06/28,二十七,26.50,27.70,20.50,25.00
2011/06/27,二十六,26.5,27.7,20.5,25
2011/06/26,二十五,26.5,27.7,20.5,25
2011/06/25,二十四,26.5,27.7,20.5,25
2011/06/24,二十三,26.5,27.7,20.5,25
2011/06/23,二十二,26.5,27.7,20.5,25
2011/06/22,二十一,26.5,27.7,20.5,25
2011/06/21,二十,26.5,27.7,20.5,25
2011/06/20,十九,26.5,27.7,23.5,25
2011/06/19,十八,26.5,27.7,23.5,25
2011/06/18,十七,26.5,27.7,23.5,25
2011/06/17,十六,26.5,27.7,23.5,25
2011/06/16,十五,26.50,27.70,23.50,25.00
2011/06/15,十四,26.8,28,23.5,25.3
2011/06/14,十三,26.8,28,23.5,25.3
2011/06/13,十二,27,28.2,23.5,25.5
2011/06/12,十一,27,28.2,23.5,25.5
2011/06/11,初十,27,28.2,23.5,25.5
2011/06/10,初九,27,28.2,23.5,25.5
2011/06/09,初八,27.3,28.5,20.5,25.8
2011/06/08,初七,27.3,28.5,20.5,25.8
2011/06/07,初六,27.3,28.5,20.5,25.8
2011/06/06,初五,27.5,28.7,22.5,26
2011/06/05,初四,27.5,28.7,22.5,26
2011/06/04,初三,27.5,28.7,22.5,26
2011/06/03,初二,27.5,28.7,22.5,26
2011/06/02,初一,27.8,29,22.5,26.3
2011/06/01,三十,27.8,29,22.5,26.3
2011/05/31,二十九,27.8,29,22.5,26.3
2011/05/30,二十八,28,29.2,22.5,26.4
